CUST_ID;CUST_FIRST_NAME;CUST_STREET_ADDRESS;CUST_CITY
284400;Maynard;77  Mora Avenue;Vilafranca del Penedes
284410;Mead;77  Morehouse Avenue;Sao Jose dos Campos
284420;Meredith;77  Morgan Avenue;Sao Jose dos Campos
284430;Merrell;77  Morovis Avenue;Nantes
284440;Merrill;77  Morris Avenue;Nantes
284450;Michael;77  Morrow Avenue;Blaubeuren
264450;Belle;67 North Harvey Avenue;Idar-Oberstein
264460;Benedict;67 North Hatillo Avenue;Oosterhout
264470;Benita;67 North Hawaii Avenue;Candler
264480;Benjamin;67 North Henderson Avenue;Candler
264490;Bernard;67 North Hendricks Avenue;King's Lynn
264500;Bert;67 North Hennepin Avenue;King's Lynn
264510;Bertha;67 North Henry Avenue;King's Lynn
264520;Bertilde;67 North Hewlet Avenue;Batu Ferringhi
264530;Bertram;67 North Hill Avenue;Batu Ferringhi
264540;Beryl;67 North Hilly Avenue;Paderborn
264550;Bessie;67 North Hidalgo Avenue;Witney
264560;Betsy;67 North Hillsborough Avenue;Karlsruhe
264570;Bett;67 North Hillside Avenue;Karlsruhe
264580;Bette;67 North Hinds Avenue;Jerome
264590;Betty;67 North Hocking Avenue;Karlsruhe
264600;Beulah;67 North Hoke Avenue;Adelaide
264610;Beverly;67 North Holly Avenue;Karlsruhe
264620;Bianca;67 North Hollywood Avenue;Karlsruhe
264630;Biddy;67 North Honolulu Avenue;Orangeville
264640;Billie;67 North Hopkins Avenue;Clifden
264650;Bing;67 North Hormigueros Avenue;Clifden
264660;Blaine;67 North Hospital Avenue;Duson
264670;Blake;67 North Hot Springs Avenue;Berea
264680;Blanche;67 North Houston Avenue;Canberra
264690;Blenda;67 North Howard Avenue;Cypress Gardens
264700;Blossom;67 North Howell Avenue;St. Didier
264710;Blythe;67 North Hudson Avenue;Lelystad
264720;Bo;67 North Humacao Avenue;Lelystad
264730;Bob;67 North Humboldt Avenue;Malaga
264740;Bobby;67 North Hunterdon Avenue;Malaga
264750;Bonnibel;67 North Huntingdon Avenue;Lelystad
264760;Bonnibelle;67 North Huron Avenue;Relecq-Kerhuon
264770;Bonnie;67 North Iberville Avenue;Malaga
264780;Bonny;67 North Idaho Avenue;Keighley
264790;Boris;67 North Indiana Avenue;Midland
264800;Boyd;67 North Information Avenue;Midland
264810;Bradley;67 North Iowa Avenue;Forestville
264820;Brady;67 North Iredell Avenue;Forestville
264830;Brand;67 North Iron Avenue;Forestville
264840;Brandy;67 North Iroquois Avenue;Beemster
264850;Brant;67 North Isabela Avenue;Edam
264860;Brenda;67 North Isabella Avenue;Amstelveen
264870;Brendan;67 North Island Avenue;Weston-super-Mare
264880;Brendon;67 North Isle Of Avenue;Klang
264890;Brenna;67 North Itasca Avenue;Solingen
264900;Brett;67 North Izard Avenue;Solingen
264910;Briana;67 North Jackson Avenue;Solingen
264920;Bridget;67 North Jasper Avenue;Barcelona
264930;Brooke;67 North Jefferson Avenue;Barcelona
264440;Belinda;67 North Hartford Avenue;West Milford
296510;Bertha;77 East Washington Avenue;Norwich
296520;Bertilde;77 East Washoe Avenue;Zeist
296530;Bertram;77 East Watauga Avenue;Zeist
296540;Beryl;77 East Waukesha Avenue;Norwich
296550;Bessie;77 East Weber Avenue;Great Yarmouth
296560;Betsy;77 East Webster Avenue;Great Yarmouth
296570;Bett;77 East Weld Avenue;Great Yarmouth
296580;Bette;77 East Wells Avenue;Lyngby
296590;Betty;77 East Wetland Avenue;Great Yarmouth
296600;Beulah;77 East Wharton Avenue;Soest
296610;Beverly;77 East Whatcom Avenue;Great Yarmouth
296620;Bianca;77 East Wheeler Avenue;Great Yarmouth
296630;Biddy;77 East Whipple Avenue;Laluz
296640;Billie;77 East White Avenue;Redbridge
296650;Bing;77 East Whiteside Avenue;Redbridge
296660;Blaine;77 East Whitley Avenue;Joue les Tours
296670;Blake;77 East Whitman Avenue;El Sobrante
296680;Blanche;77 East Wichita Avenue;Enschede
296690;Blenda;77 East Wild Strawberry Avenue;Raamsdonksveer
296700;Blossom;77 East Will Avenue;Frederikshavn
296710;Blythe;77 East Williams Avenue;Enschede
296720;Bo;77 East Williamson Avenue;Enschede
296730;Bob;77 East Windham Avenue;Raamsdonksveer
296740;Bobby;77 East Windmill Avenue;Paris
296750;Bonnibel;77 East Windy City Avenue;Groesbeek
296760;Bonnibelle;77 East Windy trail Avenue;Stamford
296770;Bonnie;77 East Winn Avenue;Lauret
296780;Bonny;77 East Winnebago Avenue;Lauret
296790;Boris;77 East Wood Avenue;Chimney Rock
296800;Boyd;77 East Woodside Avenue;Saarbruecken
296810;Bradley;77 East Worcester Avenue;Saarbruecken
296820;Brady;77 East Worth Avenue;Saarbruecken
296830;Brand;77 East Wright Avenue;Saarbruecken
296840;Brandy;77 East Wyoming Avenue;Didcot
296850;Brant;77 East Wythe Avenue;Alphen aan den Rijn
296860;Brenda;77 East Yabucoa Avenue;Sao Jose dos Campos
296870;Brendan;77 East Yadkin Avenue;Sanibel
296880;Brendon;77 East Yakima Avenue;Sao Jose dos Campos
296890;Brenna;77 East Yamhill Avenue;Edgewood
296900;Brett;77 East Yankton Avenue;Edgewood
296910;Briana;77 East Yates Avenue;Edgewood
296920;Bridget;77 East Yavapai Avenue;Edgewood
296930;Brooke;77 East Yell Avenue;Edgewood
296940;Bruce;77 East Yellowstone Avenue;Edgewood
296950;Bryan;77 East Yolo Avenue;Edgewood
296960;Bryant;77 East York Avenue;Sydney
296970;Buck;77 East Yosemite Avenue;Darmstadt
296980;Bud;77 East Yuba Avenue;Joinville
296990;Buddy;77 East Yukon Koyukuk Avenue;Garenne-Colombes La
297000;Buick;77 East Zapata Avenue;Joinville
303020;Trudy;77 West Page Avenue;Lauret
303030;Tudor;77 West Palm Beach Avenue;Didcot
303040;Tyler;77 West Palm Springs Avenue;Saarbruecken
303050;Tyrone;77 West Palo Pinto Avenue;Saarbruecken
303060;Tyson;77 West Panola Avenue;Alphen aan den Rijn
303070;Udo;77 West Park Avenue;Saarbruecken
303080;Ula;77 West Parke Avenue;Didcot
303090;Uland;77 West Park Presido Avenue;Vilafranca del Penedes
303100;Ulrick;77 West Pasco Avenue;Sanibel
303110;Ulysses;77 West Passaic Avenue;East Hazelcrest
303120;Una;77 West Patrick Avenue;Sydney
303130;Undine;77 West Pawnee Avenue;Edgewood
303140;Upton;77 West Payne Avenue;Edgewood
303150;Uraih;77 West Pembina Avenue;Edgewood
303160;Urania;77 West Pemiscot Avenue;Edgewood
303170;Urban;77 West Pennington Avenue;Sydney
303180;Urian;77 West Perkins Avenue;Edgewood
303190;Ursula;77 West Perry Avenue;Goodhope
303200;Uwe;77 West Phelps Avenue;Palmdale
303210;Val;77 West Phillips Avenue;Palmdale
303220;Valdis;77 West Pickaway Avenue;Palmdale
303230;Vale;77 West Pickens Avenue;Joinville
303240;Valentina;77 West Pierce Avenue;Bridgeport
303250;Valentine;77 West Pike Avenue;Muenchen
303260;Valeria;77 West Pima Avenue;Cap-d'Agde, Le
303270;Valeriana;77 West Pittsburg Avenue;Ozan
303280;Valerie;77 West Pittsylvania Avenue;Hyderabad
303290;Van;77 West Placer Avenue;Schwaebisch Gmuend
303300;Vance;77 West Platte Avenue;Schwaebisch Gmuend
303310;Vanessa;77 West Plymouth Avenue;Schwaebisch Gmuend
303320;Vania;77 West Pocahontas Avenue;Schwaebisch Gmuend
303330;Varden;77 West Poinsett Avenue;Schwaebisch Gmuend
303340;Veda;77 West Polk Avenue;Mainz
303350;Velma;77 West Ponce Avenue;Schwaebisch Gmuend
303360;Verna;77 West Pontotoc Avenue;Schwaebisch Gmuend
303370;Veronica;77 West Pope Avenue;Foxborough
303380;Vicky;77 West Portage Avenue;Schwaebisch Gmuend
303390;Victoria;77 West Porter Avenue;Bad Kreuznach
303400;Vida;77 West Posey Avenue;Bad Kreuznach
303410;Viola;77 West Pottawatomie Avenue;Zaandam
303420;Violet;77 West Pottawattamie Avenue;Zaandam
303430;Virginia;77 West Potter Avenue;Offenbach
303440;Vivian;77 West Power Avenue;Offenbach
303450;Wanda;77 West Poweshiek Avenue;Schwerin
303460;Wendy;77 West Prairie Avenue;Helmond
303470;Wileen;77 West Pratt Avenue;Helmond
303480;Wilhelmina;77 West Preble Avenue;Helmond
303490;Willa;77 West Prentiss Avenue;Helmond
303500;Wilma;77 West Preston Avenue;Stornoway
309500;Reagan;77 North Hennepin Avenue;Schwaebisch Gmuend
309510;Reba;77 North Henry Avenue;Schwaebisch Gmuend
309520;Rebba;77 North Hewlet Avenue;Hyderabad
309530;Rebecca;77 North Hill Avenue;Hyderabad
309540;Redmond;77 North Hilly Avenue;Schwaebisch Gmuend
309550;Reece;77 North Hidalgo Avenue;Schwaebisch Gmuend
309560;Regan;77 North Hillsborough Avenue;Schwaebisch Gmuend
309570;Regina;77 North Hillside Avenue;Schwaebisch Gmuend
309580;Reginald;77 North Hinds Avenue;Mainz
309590;Rendell;77 North Hocking Avenue;Schwaebisch Gmuend
309600;Rene;77 North Hoke Avenue;Hyderabad
309610;Renfred;77 North Holly Avenue;Schwaebisch Gmuend
309620;Renita;77 North Hollywood Avenue;Helmond
309630;Reuben;77 North Honolulu Avenue;Bad Kreuznach
309640;Rex;77 North Hopkins Avenue;Zaandam
309650;Rexford;77 North Hormigueros Avenue;Zaandam
309660;Reyburn;77 North Hospital Avenue;Offenbach
309670;Rhoda;77 North Hot Springs Avenue;Helmond
309680;Richard;77 North Houston Avenue;Zaandam
309690;Richmond;77 North Howard Avenue;Helmond
309700;Riley;77 North Howell Avenue;Lyon
309710;Rita;77 North Hudson Avenue;Zaandam
309720;Ritchie;77 North Humacao Avenue;Zaandam
309730;Riva;77 North Humboldt Avenue;Stornoway
309740;Rob;77 North Hunterdon Avenue;Stornoway
309750;Robert;77 North Huntingdon Avenue;Apeldoorn
309760;Roberta;77 North Huron Avenue;Bondy
309770;Robiaaa;77 North Iberville Avenue;Massy
309780;Robin;77 North Idaho Avenue;San Mateo
309790;Rochelle;77 North Indiana Avenue;Stockdale
309800;Roderica;77 North Information Avenue;Stockdale
309810;Roderick;77 North Iowa Avenue;Bayreuth
309820;Rodney;77 North Iredell Avenue;Waycross
309830;Roger;77 North Iron Avenue;Dillsboro
309840;Rolf;77 North Iroquois Avenue;Lunel
309850;Rolfe;77 North Isabela Avenue;Groningen
309860;Rollin;77 North Isabella Avenue;Groningen
309870;Rollo;77 North Island Avenue;Lunel
309880;Rolph;77 North Isle Of Avenue;Groningen
309890;Romeo;77 North Itasca Avenue;Lunel
309900;Romney;77 North Izard Avenue;Lunel
309910;Rona;77 North Jackson Avenue;Lunel
309920;Ronald;77 North Jasper Avenue;Lunel
309930;Ronni;77 North Jefferson Avenue;Eindhoven
309940;Rosa;77 North Jefferson Davis Avenue;Eindhoven
309950;Rosalie;77 North Johnson Avenue;Eindhoven
309960;Rosalind;77 North Johnston Avenue;Purmerend
309970;Rosamond;77 North Jones Avenue;Murdock
309980;Rosanna;77 North Juana Diaz Avenue;Waddinxveen
315460;Lester;77 South Baltimore Avenue;Lauret
315470;Leta;77 South Baltimore City Avenue;Lauret
315480;Letitia;77 South Bannock Avenue;Lauret
315490;Letty;77 South Baraga Avenue;Didcot
315500;Levi;77 South Barceloneta Avenue;Didcot
315510;Lewis;77 South Barnstable Avenue;Didcot
315520;Liana;77 South Barry Avenue;Alphen aan den Rijn
315530;Liane;77 South Barton Avenue;Alphen aan den Rijn
315540;Libby;77 South Bartow Avenue;Didcot
315550;Lila;77 South Bath Avenue;Sanibel
315560;Lillian;77 South Baton Rouge Avenue;Sanibel
315570;Lincoln;77 South Bay Avenue;Sanibel
315580;Linda;77 South Bayamon Avenue;Nantes
315590;Lindsay;77 South Bayfront Avenue;Edgewood
315600;Linette;77 South Bayside Avenue;Sydney
315610;Lionel;77 South Bayview Avenue;Edgewood
315620;Lisa;77 South Beach Avenue;Edgewood
315630;Lise;77 South Beachfront Avenue;Goodhope
315640;Lisette;77 South Beadle Avenue;Sydney
315650;Lloyd;77 South Bear Lake Avenue;Sydney
315660;Logan;77 South Beaver Avenue;Darmstadt
315670;Lois;77 South Becker Avenue;Palmdale
315680;Lola;77 South Bedford Avenue;Joinville
315690;Loleta;77 South Bee Avenue;Palmdale
315700;Lolita;77 South Bell Avenue;Bridgeport
315710;Lona;77 South Belmont Avenue;Mumbai Bombay
315720;Loris;77 South Beltrami Avenue;Lochem
315730;Lorna;77 South Bennington Avenue;Schwaebisch Gmuend
315740;Lorraine;77 South Benton Avenue;Schwaebisch Gmuend
315750;Lorrel;77 South Benzie Avenue;Hyderabad
315760;Lotus;77 South Bergen Avenue;Marseille
315770;Lou;77 South Berkeley Avenue;Schwaebisch Gmuend
315780;Loui;77 South Berks Avenue;Schwaebisch Gmuend
315790;Louis;77 South Bertie Avenue;Mainz
315800;Louise;77 South Bexar Avenue;Mainz
315810;Luana;77 South Bienville Avenue;Mainz
315820;Lucas;77 South Big Horn Avenue;Foxborough
315830;Lucette;77 South Bingham Avenue;Foxborough
315840;Lucia;77 South Bird Island Avenue;Schwaebisch Gmuend
315850;Lucille;77 South Black Hawk Avenue;Zaandam
315860;Lucinda;77 South Black Sand Beach Avenue;Zaandam
315870;Lucretia;77 South Blaine Avenue;Helmond
315880;Lucy;77 South Blair Avenue;Zaandam
315890;Luke;77 South Blount Avenue;Helmond
315900;Luna;77 South Blue Angel Avenue;Helmond
315910;Lupe;77 South Bolivar Avenue;Helmond
315920;Lyle;77 South Bollinger Avenue;Helmond
315930;Lylybel;77 South Boone Avenue;Helmond
315940;Lyman;77 South Bossier Avenue;Helmond
315950;Lyndon;77 South Boston Avenue;Helmond
297010;Byron;77 West 3rd Avenue;Joinville
297020;Caaleb;77 West 5th Avenue;Muenchen
297030;Caesar;77 West 42nd Avenue;Cap-d'Agde, Le
297040;Cal;77 West Accomack Avenue;Ozan
297050;Caland;77 West Adair Avenue;Ozan
297060;Calandra;77 West Adams Avenue;Hyderabad
297070;Calbert;77 West Aguadilla Avenue;Marseille
297080;Calvert;77 West Aibonito Avenue;Schwaebisch Gmuend
297090;Cameron;77 West Aiken Avenue;Mainz
297100;Camilla;77 West Airway Avenue;Schwaebisch Gmuend
297110;Camille;77 West Aitkin Avenue;Mainz
297120;Candace;77 West Alachua Avenue;Hyderabad
297130;Candice;77 West Alameda Avenue;Schwaebisch Gmuend
297140;Candida;77 West Albany Avenue;Schwaebisch Gmuend
297150;Candide;77 West Albemarle Avenue;Schwaebisch Gmuend
297160;Cara;77 West Alexander Avenue;Helmond
297170;Carey;77 West Alexandra Avenue;Zaandam
297180;Carl;77 West Alexandria City Avenue;Helmond
297190;Carlisle;77 West Allamakee Avenue;Kaiserslautern
297200;Carlos;77 West Allegheny Avenue;Helmond
297210;Carlyle;77 West Allen Avenue;Helmond
297220;Carrol;77 West Alpine Avenue;Helmond
297230;Carter;77 West Amite Avenue;Zaandam
297240;Cary;77 West Amphethetre Avenue;Lyon
297250;Caspar;77 West Anderson Avenue;Helmond
297260;Cecil;77 West Angelina Avenue;Helmond
297270;Chadwick;77 West Anson Avenue;Timken
297280;Charles;77 West Apache Avenue;Warsaw
297290;Charli;77 West Apple Avenue;Massy
297300;Charlie;77 West Arapahoe Avenue;Massy
297310;Chester;77 West Arecibo Avenue;Massy
297320;Deann;77 West Armstrong Avenue;San Mateo
297330;Deanna;77 West Aroostook Avenue;San Mateo
297340;Deb;77 West Ascension Avenue;Stockdale
297350;Debbie;77 West Ashley Avenue;San Mateo
297360;Deborah;77 West Atchison Avenue;San Mateo
297370;Decima;77 West Athens Avenue;Dillsboro
297380;Deedee;77 West Atlanta Avenue;Lunel
297390;Deirdre;77 West Atlantic Avenue;Trafford
297400;Delia;77 West Augusta Avenue;Trafford
297410;Delilah;77 West Austin Avenue;Groningen
297420;Della;77 West Automobile Avenue;Groningen
297430;Delora;77 West Avoyelles Avenue;Gennevilliers
297440;Delores;77 West Baca Avenue;Gennevilliers
297450;Deloris;77 West Bacon Avenue;Earl
297460;Demetria;77 West Baltimore Avenue;Lunel
297470;Denice;77 West Baltimore City Avenue;Eindhoven
297480;Denise;77 West Bannock Avenue;Eindhoven
297490;Denys;77 West Baraga Avenue;Eindhoven
297500;Desma;77 West Barceloneta Avenue;Eindhoven
303510;Wilmet;77 West Price Avenue;Stornoway
303520;Wilson;77 West Prince Georges Avenue;Apeldoorn
303530;Winifred;77 West Prince William Avenue;Apeldoorn
303540;Winni;77 West Providence Avenue;Massy
303550;Winona;77 West Pueblo Avenue;San Mateo
303560;Winston;77 West Pulaski Avenue;San Mateo
303570;Winthrop;77 West Putnam Avenue;San Mateo
303580;Wirt;77 West Quay Avenue;Bayreuth
303590;Woodley;77 West Queens Avenue;San Mateo
303600;Woodrow;77 West Racine Avenue;Groningen
303610;Woodward;77 West Raleigh Avenue;Lunel
303620;Worden;77 West Ralston Avenue;Lunel
303630;Worth;77 West Ramsey Avenue;Trafford
303640;Worthington;77 West Randolph Avenue;Groningen
303650;Wrght;77 West Rapides Avenue;Groningen
303660;Wyatt;77 West Rappahannock Avenue;Gennevilliers
303670;Wylie;77 West Ravalli Avenue;Lunel
303680;Wyman;77 West Rawlins Avenue;Groningen
303690;Wynne;77 West Redwood Avenue;Lunel
303700;Wynnee;77 West Redwood City Avenue;Saint-Emilion
303710;Xanthe;77 West Redwood Shores Avenue;Purmerend
303720;Xaver;77 West Rensselaer Avenue;Purmerend
303730;Xavier;77 West Republic Avenue;Eindhoven
303740;Xerxes;77 West Rhea Avenue;Eindhoven
303750;Xylon;77 West Rice Avenue;Waddinxveen
303760;Yardley;77 West Richland Avenue;Cap d'Antibes, Le
303770;Yates;77 West Richmond Avenue;Wolverhampton
303780;Yola;77 West Riley Avenue;Wolverhampton
303790;Yolanda;77 West Rincon Avenue;Bethel Acres
303800;Yuri;77 West Rio Arriba Avenue;Bethel Acres
303810;Yvette;77 West Riverside Avenue;Lozanne
303820;Yvonne;77 West Riverside Avenue;Toulouse
303830;Zaccheus;77 West Roane Avenue;Union City
303840;Zachariah;77 West Roberts Avenue;Wolverhampton
303850;Zachary;77 West Robertson Avenue;Waddinxveen
303860;Zandra;77 West Robeson Avenue;Waddinxveen
303870;Zaneta;77 West Rock Island Avenue;Wolverhampton
303880;Zebedee;77 West Rockbridge Avenue;Waddinxveen
303890;Zebulon;77 West Rooks Avenue;Wakefield
303900;Zed;77 West Roosevelt Avenue;Wakefield
303910;Zel;77 West Ross Avenue;Wakefield
303920;Zenas;77 West Routt Avenue;Wakefield
303930;Zenda;77 West Rowan Avenue;Wakefield
303940;Zenia;77 West Runnels Avenue;Wakefield
303950;Zillah;77 West Rush Avenue;Wakefield
303960;Zoe;77 West Rusk Avenue;Katowice
303970;Zuri;77 West Rutherford Avenue;Orlinda
303980;Zylia;77 West Rutland Avenue;Katowice
303990;Zylina;77 West Sabine Avenue;Rock Creek
309990;Rosanne;77 North Juncos Avenue;Cap d'Antibes, Le
310000;Roscoe;77 North Juniata Avenue;Waddinxveen
310010;Rose;77 North Kanabec Avenue;Waddinxveen
310020;Rosemary;77 North Kaufman Avenue;Wolverhampton
310030;Rosetta;77 North Kearney Avenue;Wolverhampton
310040;Ross;77 North Kendall Avenue;Lozanne
310050;Roswald;77 North Kennebec Avenue;Toulouse
310060;Roxanne;77 North Kenedey Avenue;Waddinxveen
310070;Roy;77 North Kent Avenue;Smyrna
310080;Royal;77 North Kenton Avenue;Wolverhampton
310090;Royce;77 North Kershaw Avenue;Smyrna
310100;Royd;77 North Ketchikan Gateway Avenue;Wolverhampton
310110;Royden;77 North King Avenue;Smyrna
310120;Ruby;77 North King And Avenue;Katowice
310130;Rudolph;77 North Kingman Avenue;Wakefield
310140;Rudyard;77 North Kiowa Avenue;Wakefield
310150;Rue;77 North Kit Carson Avenue;Wakefield
310160;Ruford;77 North Kitsap Avenue;Wakefield
310170;Rufus;77 North Klamath Avenue;Katowice
310180;Rupert;77 North Knox Avenue;Wakefield
310190;Russell;77 North Kootenai Avenue;Luebeck
310200;Rutherford;77 North La Crosse Avenue;Wakefield
310210;Ryan;77 North La Jolla Avenue;Wakefield
310220;Sabina;77 North La Guna Avenue;Stein
310230;Sabrina;77 North La Plata Avenue;Enkhuizen
310240;Sada;77 North La Porte Avenue;Atkinson
310250;Sadie;77 North La Salle Avenue;Moerdijk
310260;Sally;77 North Lac Qui Avenue;Moerdijk
310270;Salliane;77 North Lafayette Avenue;Syracuse
310280;Salisbury;77 North Lagoon Avenue;Zaanstad
310290;Salomon;77 North Lagrange Avenue;Nuernberg
310300;Sam;77 North Lake Avenue;Nuernberg
310310;Sammy;77 North Lake Tahoe Avenue;Nuernberg
310320;Sampson;77 North Lamar Avenue;Nuernberg
310330;Taffy;77 North Lamoille Avenue;Nuernberg
310340;Talia;77 North Lampasas Avenue;Belmont, MI
310350;Tallula;77 North Lancaster Avenue;Nuernberg
310360;Tamara;77 North Larimer Avenue;Nuernberg
310370;Tammy;77 North Larue Avenue;Forest Heights
310380;Tania;77 North Las Animas Avenue;Freising
310390;Tanya;77 North Las Piedras Avenue;Tuebingen
310400;Tara;77 North Las Vegas Avenue;Lakeside
310410;Teri;77 North Lassen Avenue;Alleppey
310420;Terry;77 North Lauderdale Avenue;Alleppey
310430;Terrie;77 North Laurel Avenue;Bourg-la-Reine
310440;Tasha;77 North Laurens Avenue;Bourg-la-Reine
310450;Teresa;77 North Lavaca Avenue;Langeais
310460;Terrence;77 North Lawrence Avenue;Warstein
315960;Lynn;77 South Boulder Avenue;Warsaw
315970;Lynna;77 South Bourbon Avenue;Fords Prairie
315980;Mabel;77 South Bowie Avenue;Apeldoorn
315990;Mackenzie;77 South Box Elder Avenue;Bondy
316000;Macklin;77 South Boyd Avenue;Apeldoorn
316010;Macy;77 South Bradford Avenue;Wigan
316020;Madallyn;77 South Braxton Avenue;San Mateo
316030;Maddox;77 South Brazoria Avenue;San Mateo
316040;Madelaine;77 South Brazos Avenue;Bayreuth
316050;Madelena;77 South Breathitt Avenue;Waycross
316060;Madelene;77 South Breckinridge Avenue;Groningen
316070;Madeline;77 South Brevard Avenue;Dillsboro
316080;Madge;77 South Brewster Avenue;Lunel
316090;Madra;77 South Britnay Avenue;Trafford
316100;Mae;77 South Bronx Avenue;Lunel
316110;Magda;77 South Brookings Avenue;Saint-Brieuc
316120;Maggie;77 South Broome Avenue;Groningen
316130;Maisie;77 South Brown Avenue;Lunel
316140;Malcom;77 South Brunswick Avenue;Lunel
316150;Mallory;77 South Bryan Avenue;Lunel
316160;Manda;77 South Bucks Avenue;Eindhoven
316170;Mandisa;77 South Buffalo Avenue;Purmerend
316180;Manus;77 South Bullitt Avenue;Eindhoven
316190;Manvel;77 South Buncombe Avenue;Saint-Emilion
316200;Manvil;77 South Butterfly Avenue;Eindhoven
316210;Mara;77 South Bureau Avenue;Wolverhampton
316220;Marc;77 South Bush Avenue;Wolverhampton
316230;Marcel;77 South Butler Avenue;Waddinxveen
316240;Marcella;77 South Butte Avenue;Cap d'Antibes, Le
316250;Marcus;77 South Cabo Rojo Avenue;Wolverhampton
316260;Margarat;77 South Cache Avenue;Wolverhampton
316270;Mario;77 South Caddo Avenue;Lozanne
316280;Marshal;77 South Caguas Avenue;Waddinxveen
316290;Marshall;77 South Calaveras Avenue;Wolverhampton
316300;Martin;77 South Caldwell Avenue;Wolverhampton
316310;Marvel;77 South Caledonia Avenue;Wolverhampton
316320;Marvin;77 South California Avenue;Wolverhampton
316330;Marwin;77 South Calhoun Avenue;Wolverhampton
316340;Mason;77 South Cambria Avenue;Smyrna
316350;Matthew;77 South Camden Avenue;Wakefield
316360;Maurice;77 South Campbell Avenue;Wakefield
316370;Max;77 South Carbon Avenue;Aix-les-Bains
316380;Maximilian;77 South Carlmont Avenue;Wakefield
316390;Maxwell;77 South Carmell Avenue;Selmer
316400;Maynard;77 South Carolina Avenue;Bourges
316410;Mead;77 South Caroline Avenue;Katowice
316420;Meredith;77 South Carroll Avenue;Katowice
316430;Merrell;77 South Carson Avenue;Orlinda
317950;Rosalie;77 South Gardena Avenue;Krefeld
316440;Merrill;77 South Carson City Avenue;North Perry
316450;Michael;77 South Carver Avenue;Rock Creek
316460;Mike;77 South Cass Avenue;Stein
316470;Milburn;77 South Cassia Avenue;Stein
316480;Miles;77 South Caswell Avenue;Moerdijk
316490;Milton;77 South Catano Avenue;Moerdijk
316500;Miranda;77 South Catawba Avenue;Moerdijk
316510;Misha;77 South Catoosa Avenue;Moerdijk
316520;Mitch;77 South Cayey Avenue;Nagoya
316530;Mitchel;77 South Cedar Avenue;Nagoya
316540;Montague;77 South Ceiba Avenue;Nuernberg
316550;Morel;77 South Champaign Avenue;Nuernberg
316560;Morgan;77 South Charles Avenue;Nuernberg
316570;Morley;77 South Charleston Avenue;Nuernberg
316580;Morris;77 South Chautauqua Avenue;Belmont, MI
316590;Mortimer;77 South Chelsea Avenue;Nuernberg
316600;Morton;77 South Chenango Avenue;Delhi
316610;Moses;77 South Cherokee Avenue;Freising
316620;Murdock;77 South Cherry country Avenue;Ingolstadt
316630;Murray;77 South Cheshire Avenue;Lakeside
316640;Murry;77 South Chester Avenue;Alleppey
316650;Myreon;77 South Chesterfield Avenue;Alleppey
316660;Myron;77 South Cheyenne Avenue;Bourg-la-Reine
316670;Nola;77 South Chicago Avenue;Warstein
316680;Nolita;77 South Chickasaw Avenue;Shah Alam
316690;Nona;77 South Chippewa Avenue;Warstein
316700;Nora;77 South Chisago Avenue;Meribel
316710;Norma;77 South Choctaw Avenue;Shah Alam
316720;Nelson;77 South Cibola Avenue;Shah Alam
316730;Nason;77 South Cidra Avenue;Warstein
316740;Octavia;77 South Clackamas Avenue;Warstein
316750;Olga;77 South Clarendon Avenue;Shah Alam
316760;Olive;77 South Clarion Avenue;Bristol, VT
316770;Oliver;77 South Clark Avenue;Mackville
316780;Olivia;77 South Clarke Avenue;Mackville
316790;Ona;77 South Clay Avenue;Holyrood
316800;Opal;77 South Clayton Avenue;Leipzig
316810;Oprah;77 South Clearfield Avenue;Aline
316820;Ora;77 South Clearwater Avenue;Newtownabbey
316830;Oriana;77 South Clinton Avenue;North Utica
316840;Oriel;77 South Coahoma Avenue;Mackville
316850;Oriena;77 South Coal Avenue;Brisbane
316860;Oriene;77 South Coamo Avenue;Brisbane
316870;Orilla;77 South Coffee Avenue;City of London
316880;Oriole;77 South Cold water Avenue;Dordrecht
316890;Ozelle;77 South Cole Avenue;Ocala
316900;Page;77 South Coleman Avenue;Leeds
316910;Pam;77 South Colfax Avenue;Leeds
316920;Pammie;77 South Colorado Avenue;Hiseville
316930;Pamela;77 South Columbia Avenue;Hiseville
316940;Pansy;77 South Columbiana Avenue;Hiseville
316950;Patience;77 South Concordia Avenue;Hiseville
316960;Patrick;77 South Conecuh Avenue;Darwin
316970;Patricia;77 South Cook Avenue;Allport
316980;Patty;77 South Coos Avenue;Darwin
316990;Paula;77 South Coosa Avenue;Bonn
317000;Paulette;77 South Corson Avenue;Darwin
317010;Pauline;77 South Coshocton Avenue;Darwin
317020;Pearl;77 South Covington Avenue;Hiseville
317030;Penelope;77 South Cowlitz Avenue;Badalona
317040;Peony;77 South Craven Avenue;New Auburn
317050;Pepita;77 South Crawford Avenue;New Auburn
317060;Persephone;77 South Crittenden Avenue;Tokyo
317070;Persis;77 South Crockett Avenue;Cochem
317080;Pete;77 South Cross Avenue;Ratingen
317090;Peter;77 South Cumberland Avenue;El Campello
317100;Petula;77 South Cupertino Avenue;Ratingen
317110;Phil;77 South Currituck Avenue;El Campello
317120;Philana;77 South Curry Avenue;Georgetown
317130;Philippa;77 South Custer Avenue;Ratingen
317140;Phyllis;77 South Cuyahoga Avenue;Dudley
317150;Pia;77 South Dale Avenue;Murnau
317160;Polly;77 South Dallas Avenue;Murnau
